Cod_Provincia,Fecha,OCUPADAS_COVID19
40,2021-02-17,49
40,2021-02-18,48
40,2021-02-19,39
40,2021-02-20,39
40,2021-02-21,42
40,2021-02-22,36
40,2021-02-23,36
40,2021-02-24,36
40,2021-02-25,36
40,2021-02-26,33
40,2021-02-27,33
40,2021-02-28,33
40,2021-03-01,33
40,2021-03-02,31
40,2021-03-03,32
40,2021-03-04,32
40,2021-03-05,29
40,2021-03-06,29
40,2021-03-07,30
40,2021-03-08,31
40,2021-03-09,26
40,2021-03-10,26
40,2021-03-11,25
40,2021-03-12,25
40,2021-03-13,25
40,2021-03-14,25
40,2021-03-15,27
40,2021-03-16,23
40,2021-03-17,22
40,2021-03-18,22
40,2021-03-19,22
40,2021-03-20,22
40,2021-03-21,26
40,2021-03-22,24
40,2021-03-23,23
40,2021-03-24,25
40,2021-03-25,24
40,2021-03-26,21
40,2021-03-27,21
40,2021-03-28,28
40,2021-03-29,33
40,2021-03-30,30
40,2021-03-31,27
40,2021-04-01,29
40,2021-04-02,30
40,2021-04-03,30
40,2021-04-04,37
40,2021-04-05,39
40,2021-04-06,42
40,2021-04-07,45
40,2021-04-08,46
40,2021-04-09,46
40,2021-04-10,46
40,2021-04-11,51
40,2021-04-12,50
40,2021-04-13,48
40,2021-04-14,48
40,2021-04-15,50
40,2021-04-16,45
40,2021-04-17,45
40,2021-04-18,50
40,2021-04-19,45
40,2021-04-20,45
40,2021-04-21,45
40,2021-04-22,41
40,2021-04-23,39
40,2021-04-24,39
40,2021-04-25,43
40,2021-04-26,45
40,2021-04-27,43
40,2021-04-28,44
40,2021-04-29,44
40,2021-04-30,32
40,2021-05-01,32
40,2021-05-02,35
40,2021-05-03,28
40,2021-05-04,28
40,2021-05-05,28
40,2021-05-06,28
40,2021-05-07,28
40,2021-05-08,28
40,2021-05-09,28
41,2020-08-19,19
41,2020-08-20,26
41,2020-08-21,29
41,2020-08-22,31
41,2020-08-23,37
41,2020-08-24,40
41,2020-08-25,47
41,2020-08-26,44
41,2020-08-27,48
41,2020-08-28,42
41,2020-08-29,42
41,2020-08-30,57
41,2020-08-31,68
41,2020-09-01,75
41,2020-09-02,100
41,2020-09-03,115
41,2020-09-04,118
41,2020-09-05,116
41,2020-09-06,139
41,2020-09-07,147
41,2020-09-08,173
41,2020-09-09,186
41,2020-09-10,203
41,2020-09-11,202
41,2020-09-12,224
41,2020-09-13,273
41,2020-09-14,284
41,2020-09-15,297
41,2020-09-16,283
41,2020-09-17,273
41,2020-09-18,279
41,2020-09-19,281
41,2020-09-20,288
41,2020-09-21,307
41,2020-09-22,310
41,2020-09-23,327
41,2020-09-24,391
41,2020-09-25,384
41,2020-09-26,398
41,2020-09-27,407
41,2020-09-28,412
41,2020-09-29,393
41,2020-09-30,384
41,2020-10-01,372
41,2020-10-02,777
41,2020-10-03,382
41,2020-10-04,391
41,2020-10-05,379
41,2020-10-06,346
41,2020-10-07,339
41,2020-10-08,337
41,2020-10-09,334
41,2020-10-10,348
41,2020-10-11,360
41,2020-10-12,382
41,2020-10-13,390
41,2020-10-14,424
41,2020-10-15,446
41,2020-10-16,425
41,2020-10-17,440
41,2020-10-18,486
41,2020-10-19,496
41,2020-10-20,530
41,2020-10-21,548
41,2020-10-22,586
41,2020-10-23,570
41,2020-10-24,600
41,2020-10-25,630
41,2020-10-26,674
41,2020-10-27,687
41,2020-10-28,739
41,2020-10-29,698
41,2020-10-30,728
41,2020-10-31,756
41,2020-11-01,789
41,2020-11-02,858
41,2020-11-03,874
41,2020-11-04,874
41,2020-11-05,872
41,2020-11-06,838
41,2020-11-07,860
41,2020-11-08,890
41,2020-11-09,887
41,2020-11-10,872
41,2020-11-11,849
41,2020-11-12,816
41,2020-11-13,798
41,2020-11-14,808
41,2020-11-15,796
41,2020-11-16,758
41,2020-11-17,735
41,2020-11-18,735
41,2020-11-19,645
41,2020-11-20,576
41,2020-11-21,578
41,2020-11-22,537
41,2020-11-23,509
41,2020-11-24,450
41,2020-11-25,403
41,2020-11-26,369
41,2020-11-27,332
41,2020-11-28,330
41,2020-11-29,326
41,2020-11-30,299
41,2020-12-01,283
41,2020-12-02,259
41,2020-12-03,240
41,2020-12-04,221
41,2020-12-05,221
41,2020-12-06,218
41,2020-12-07,147
41,2020-12-08,203
41,2020-12-09,190
41,2020-12-10,189
41,2020-12-11,180
41,2020-12-12,179
41,2020-12-13,199
41,2020-12-14,181
41,2020-12-15,173
41,2020-12-16,163
41,2020-12-17,181
41,2020-12-18,166
41,2020-12-19,170
41,2020-12-20,163
41,2020-12-21,148
41,2020-12-22,155
41,2020-12-23,133
41,2020-12-24,138
41,2020-12-25,141
41,2020-12-26,104
41,2020-12-27,149
41,2020-12-28,141
41,2020-12-29,134
41,2020-12-30,135
41,2020-12-31,126
41,2021-01-01,130
41,2021-01-02,88
41,2021-01-03,137
41,2021-01-04,141
41,2021-01-05,146
41,2021-01-06,166
41,2021-01-07,171
41,2021-01-08,188
41,2021-01-09,201
41,2021-01-10,196
41,2021-01-11,227
41,2021-01-12,248
41,2021-01-13,271
41,2021-01-14,293
41,2021-01-15,313
41,2021-01-16,333
41,2021-01-17,381
41,2021-01-18,430
41,2021-01-19,468
41,2021-01-20,515
41,2021-01-21,537
41,2021-01-22,544
41,2021-01-23,588
41,2021-01-24,633
41,2021-01-25,712
41,2021-01-26,710
41,2021-01-27,729
41,2021-01-28,743
41,2021-01-29,754
41,2021-01-30,772
41,2021-01-31,805
41,2021-02-01,792
41,2021-02-02,765
41,2021-02-03,763
41,2021-02-04,751
41,2021-02-05,694
41,2021-02-06,697
41,2021-02-07,673
41,2021-02-08,659
41,2021-02-09,633
41,2021-02-10,622
41,2021-02-11,595
41,2021-02-12,541
41,2021-02-13,533
41,2021-02-14,531
41,2021-02-15,503
41,2021-02-16,477
41,2021-02-17,443
41,2021-02-18,422
41,2021-02-19,398
41,2021-02-20,395
41,2021-02-21,370
41,2021-02-22,348
41,2021-02-23,337
41,2021-02-24,321
41,2021-02-25,301
41,2021-02-26,290
41,2021-02-27,285
41,2021-02-28,283
41,2021-03-01,269
41,2021-03-02,274
41,2021-03-03,256
41,2021-03-04,242
41,2021-03-05,231
41,2021-03-06,222
41,2021-03-07,217
41,2021-03-08,213
41,2021-03-09,205
41,2021-03-10,195
41,2021-03-11,204
41,2021-03-12,191
41,2021-03-13,191
41,2021-03-14,204
41,2021-03-15,197
41,2021-03-16,186
41,2021-03-17,198
41,2021-03-18,214
41,2021-03-19,179
41,2021-03-20,179
41,2021-03-21,191
41,2021-03-22,182
41,2021-03-23,190
41,2021-03-24,196
41,2021-03-25,194
41,2021-03-26,191
41,2021-03-27,187
41,2021-03-28,193
41,2021-03-29,192
41,2021-03-30,194
41,2021-03-31,197
41,2021-04-01,197
41,2021-04-02,207
41,2021-04-03,102
41,2021-04-04,261
41,2021-04-05,273
41,2021-04-06,299
41,2021-04-07,306
41,2021-04-08,307
41,2021-04-09,306
41,2021-04-10,311
41,2021-04-11,325
41,2021-04-12,335
41,2021-04-13,334
41,2021-04-14,355
41,2021-04-15,356
41,2021-04-16,356
41,2021-04-17,369
41,2021-04-18,387
41,2021-04-19,378
41,2021-04-20,365
41,2021-04-21,379
41,2021-04-22,370
41,2021-04-23,373
41,2021-04-24,376
41,2021-04-25,361
41,2021-04-26,362
41,2021-04-27,341
41,2021-04-28,324
41,2021-04-29,323
41,2021-04-30,311
41,2021-05-01,308
41,2021-05-02,291
41,2021-05-03,280
41,2021-05-04,263
41,2021-05-05,246
41,2021-05-06,249
41,2021-05-07,243
41,2021-05-08,246
41,2021-05-09,271
42,2020-08-19,9
42,2020-08-20,11
42,2020-08-21,14
42,2020-08-22,14
42,2020-08-23,14
42,2020-08-24,17
42,2020-08-25,16
42,2020-08-26,20
42,2020-08-27,23
42,2020-08-28,24
42,2020-08-29,24
42,2020-08-30,25
42,2020-08-31,25
42,2020-09-01,25
42,2020-09-02,21
42,2020-09-03,17
42,2020-09-04,16
42,2020-09-05,16
42,2020-09-06,22
42,2020-09-07,23
42,2020-09-08,22
42,2020-09-09,19
42,2020-09-10,19
42,2020-09-11,17
42,2020-09-12,17
42,2020-09-13,20
42,2020-09-14,21
42,2020-09-15,23
42,2020-09-16,24
42,2020-09-17,21
42,2020-09-18,21
42,2020-09-19,21
42,2020-09-20,23
42,2020-09-21,22
42,2020-09-22,18
42,2020-09-23,18
42,2020-09-24,17
42,2020-09-25,17
42,2020-09-26,17
42,2020-09-27,24
42,2020-09-28,23
42,2020-09-29,22
42,2020-09-30,21
42,2020-10-01,19
42,2020-10-02,20
42,2020-10-03,20
42,2020-10-04,23
42,2020-10-05,22
42,2020-10-06,24
42,2020-10-07,25
42,2020-10-08,19
42,2020-10-09,22
42,2020-10-10,22
42,2020-10-11,22
42,2020-10-12,22
42,2020-10-13,24
42,2020-10-14,22
42,2020-10-15,24
42,2020-10-16,26
42,2020-10-17,26
42,2020-10-18,26
42,2020-10-19,30
42,2020-10-20,29
42,2020-10-21,25
42,2020-10-22,31
42,2020-10-23,30
42,2020-10-24,30
42,2020-10-25,33
42,2020-10-26,34
42,2020-10-27,33
42,2020-10-28,37
42,2020-10-29,37
42,2020-10-30,34
42,2020-10-31,34
42,2020-11-01,34
42,2020-11-02,41
42,2020-11-03,39
42,2020-11-04,37
42,2020-11-05,39
42,2020-11-06,35
42,2020-11-07,35
42,2020-11-08,38
42,2020-11-09,38
42,2020-11-10,38
42,2020-11-11,44
42,2020-11-12,49
42,2020-11-13,47
42,2020-11-14,47
42,2020-11-15,52
42,2020-11-16,48
42,2020-11-17,47
42,2020-11-18,40
42,2020-11-19,40
42,2020-11-20,44
42,2020-11-21,44
42,2020-11-22,48
42,2020-11-23,48
42,2020-11-24,41
42,2020-11-25,39
42,2020-11-26,35
42,2020-11-27,35
42,2020-11-28,35
42,2020-11-29,35
42,2020-11-30,39
42,2020-12-01,38
42,2020-12-02,38
42,2020-12-03,37
42,2020-12-04,35
42,2020-12-05,35
42,2020-12-06,35
42,2020-12-07,35
42,2020-12-08,31
42,2020-12-09,26
42,2020-12-10,25
42,2020-12-11,19
42,2020-12-12,19
42,2020-12-13,20
42,2020-12-14,21
42,2020-12-15,23
42,2020-12-16,23
42,2020-12-17,21
42,2020-12-18,19
42,2020-12-19,19
42,2020-12-20,22
42,2020-12-21,17
42,2020-12-22,19
42,2020-12-23,18
42,2020-12-24,18
42,2020-12-25,17
42,2020-12-26,17
42,2020-12-27,16
42,2020-12-28,12
42,2020-12-29,11
42,2020-12-30,10
42,2020-12-31,10
42,2021-01-01,10
42,2021-01-02,10
42,2021-01-03,13
42,2021-01-04,16
42,2021-01-05,16
42,2021-01-06,18
42,2021-01-07,18
42,2021-01-08,21
42,2021-01-09,21
42,2021-01-10,20
42,2021-01-11,21
42,2021-01-12,26
42,2021-01-13,26
42,2021-01-14,27
42,2021-01-15,26
42,2021-01-16,26
42,2021-01-17,39
42,2021-01-18,40
42,2021-01-19,50
42,2021-01-20,55
42,2021-01-21,63
42,2021-01-22,64
42,2021-01-23,64
42,2021-01-24,75
42,2021-01-25,77
42,2021-01-26,83
42,2021-01-27,90
42,2021-01-28,99
42,2021-01-29,100
42,2021-01-30,100
42,2021-01-31,105
42,2021-02-01,96
42,2021-02-02,94
42,2021-02-03,94
42,2021-02-04,99
42,2021-02-05,97
42,2021-02-06,97
42,2021-02-07,103
42,2021-02-08,103
42,2021-02-09,101
42,2021-02-10,106
42,2021-02-11,103
42,2021-02-12,93
42,2021-02-13,93
42,2021-02-14,94
42,2021-02-15,89
42,2021-02-16,90
42,2021-02-17,88
42,2021-02-18,83
42,2021-02-19,81
42,2021-02-20,81
42,2021-02-21,91
42,2021-02-22,91
42,2021-02-23,93
42,2021-02-24,93
42,2021-02-25,92
42,2021-02-26,84
42,2021-02-27,84
42,2021-02-28,85
42,2021-03-01,79
42,2021-03-02,79
42,2021-03-03,81
42,2021-03-04,78
42,2021-03-05,73
42,2021-03-06,73
42,2021-03-07,75
42,2021-03-08,69
42,2021-03-09,65
42,2021-03-10,65
42,2021-03-11,62
42,2021-03-12,54
42,2021-03-13,54
42,2021-03-14,52
42,2021-03-15,47
42,2021-03-16,43
42,2021-03-17,47
42,2021-03-18,41
42,2021-03-19,41
42,2021-03-20,41
42,2021-03-21,44
42,2021-03-22,46
42,2021-03-23,43
42,2021-03-24,42
42,2021-03-25,38
42,2021-03-26,39
42,2021-03-27,39
42,2021-03-28,42
42,2021-03-29,41
42,2021-03-30,43
42,2021-03-31,39
42,2021-04-01,39
42,2021-04-02,40
42,2021-04-03,40
42,2021-04-04,39
42,2021-04-05,38
42,2021-04-06,37
42,2021-04-07,39
42,2021-04-08,35
42,2021-04-09,38
42,2021-04-10,38
42,2021-04-11,37
42,2021-04-12,35
42,2021-04-13,33
42,2021-04-14,33
42,2021-04-15,37
42,2021-04-16,35
42,2021-04-17,35
42,2021-04-18,38
42,2021-04-19,35
42,2021-04-20,36
42,2021-04-21,33
42,2021-04-22,31
42,2021-04-23,29
42,2021-04-24,29
42,2021-04-25,31
42,2021-04-26,29
42,2021-04-27,29
42,2021-04-28,26
42,2021-04-29,26
42,2021-04-30,26
42,2021-05-01,26
42,2021-05-02,22
42,2021-05-03,21
42,2021-05-04,18
42,2021-05-05,17
42,2021-05-06,15
42,2021-05-07,19
42,2021-05-08,19
42,2021-05-09,19
43,2020-08-19,59
43,2020-08-20,58
43,2020-08-21,53
43,2020-08-22,53
43,2020-08-23,59
43,2020-08-24,130
43,2020-08-25,74
43,2020-08-26,76
43,2020-08-27,74
43,2020-08-28,65
43,2020-08-29,65
43,2020-08-30,76
43,2020-08-31,101
43,2020-09-01,97
43,2020-09-02,98
43,2020-09-03,99
43,2020-09-04,89
43,2020-09-05,89
43,2020-09-06,99
43,2020-09-07,101
43,2020-09-08,103
43,2020-09-09,101
43,2020-09-10,93
43,2020-09-11,96
43,2020-09-12,96
43,2020-09-13,100
43,2020-09-14,88
43,2020-09-15,90
43,2020-09-16,86
43,2020-09-17,82
43,2020-09-18,79
43,2020-09-19,79
43,2020-09-20,89
43,2020-09-21,82
43,2020-09-22,85
43,2020-09-23,82
43,2020-09-24,75
43,2020-09-25,78
43,2020-09-26,78
43,2020-09-27,87
43,2020-09-28,96
43,2020-09-29,100
43,2020-09-30,102
43,2020-10-01,101
43,2020-10-02,100
43,2020-10-03,100
43,2020-10-04,109
43,2020-10-05,114
43,2020-10-06,136
43,2020-10-07,147
43,2020-10-08,144
43,2020-10-09,142
43,2020-10-10,142
43,2020-10-11,142
43,2020-10-12,149
43,2020-10-13,159
43,2020-10-14,160
43,2020-10-15,177
43,2020-10-16,191
43,2020-10-17,191
43,2020-10-18,226
43,2020-10-19,228
43,2020-10-20,231
43,2020-10-21,246
43,2020-10-22,273
43,2020-10-23,282
43,2020-10-24,282
43,2020-10-25,329
43,2020-10-26,337
43,2020-10-27,352
43,2020-10-28,361
43,2020-10-29,377
43,2020-10-30,372
43,2020-10-31,372
43,2020-11-01,415
43,2020-11-02,425
43,2020-11-03,441
43,2020-11-04,429
43,2020-11-05,418
43,2020-11-06,398
43,2020-11-07,398
43,2020-11-08,418
43,2020-11-09,387
43,2020-11-10,400
43,2020-11-11,389
43,2020-11-12,368
43,2020-11-13,358
43,2020-11-14,358
43,2020-11-15,378
43,2020-11-16,357
43,2020-11-17,344
43,2020-11-18,337
43,2020-11-19,315
43,2020-11-20,293
43,2020-11-21,293
43,2020-11-22,297
43,2020-11-23,276
43,2020-11-24,271
43,2020-11-25,256
43,2020-11-26,249
43,2020-11-27,215
43,2020-11-28,215
43,2020-11-29,233
43,2020-11-30,220
43,2020-12-01,214
43,2020-12-02,207
43,2020-12-03,204
43,2020-12-04,175
43,2020-12-05,175
43,2020-12-06,180
43,2020-12-07,180
43,2020-12-08,179
43,2020-12-09,168
43,2020-12-10,168
43,2020-12-11,163
43,2020-12-12,163
43,2020-12-13,172
43,2020-12-14,174
43,2020-12-15,183
43,2020-12-16,214
43,2020-12-17,265
43,2020-12-18,230
43,2020-12-19,230
43,2020-12-20,287
43,2020-12-21,282
43,2020-12-22,296
43,2020-12-23,331
43,2020-12-24,335
43,2020-12-25,335
43,2020-12-26,335
43,2020-12-27,387
43,2020-12-28,386
43,2020-12-29,381
43,2020-12-30,362
43,2020-12-31,361
43,2021-01-01,404
43,2021-01-02,404
43,2021-01-03,436
43,2021-01-04,440
43,2021-01-05,440
43,2021-01-06,437
43,2021-01-07,450
43,2021-01-08,441
43,2021-01-09,441
43,2021-01-10,493
43,2021-01-11,506
43,2021-01-12,524
43,2021-01-13,528
43,2021-01-14,529
43,2021-01-15,525
43,2021-01-16,525
43,2021-01-17,558
43,2021-01-18,567
43,2021-01-19,579
43,2021-01-20,588
43,2021-01-21,604
43,2021-01-22,600
43,2021-01-23,609
43,2021-01-24,630
43,2021-01-25,617
43,2021-01-26,613
43,2021-01-27,608
43,2021-01-28,589
43,2021-01-29,550
43,2021-01-30,550
43,2021-01-31,576
43,2021-02-01,570
43,2021-02-02,551
43,2021-02-03,530
43,2021-02-04,506
43,2021-02-05,495
43,2021-02-06,495
43,2021-02-07,479
43,2021-02-08,442
43,2021-02-09,329
43,2021-02-10,312
43,2021-02-11,300
43,2021-02-12,271
43,2021-02-13,271
43,2021-02-14,274
43,2021-02-15,249
43,2021-02-16,234
43,2021-02-17,221
43,2021-02-18,194
43,2021-02-19,171
43,2021-02-20,170
43,2021-02-21,187
43,2021-02-22,174
43,2021-02-23,156
43,2021-02-24,156
43,2021-02-25,146
43,2021-02-26,150
43,2021-02-27,150
43,2021-02-28,150
43,2021-03-01,131
43,2021-03-02,119
43,2021-03-03,114
43,2021-03-04,112
43,2021-03-05,102
43,2021-03-06,102
43,2021-03-07,100
43,2021-03-08,91
43,2021-03-09,86
43,2021-03-10,84
43,2021-03-11,79
43,2021-03-12,65
43,2021-03-13,65
43,2021-03-14,73
43,2021-03-15,74
43,2021-03-16,65
43,2021-03-17,64
43,2021-03-18,65
43,2021-03-19,61
43,2021-03-20,61
43,2021-03-21,65
43,2021-03-22,67
43,2021-03-23,67
43,2021-03-24,71
43,2021-03-25,62
43,2021-03-26,56
43,2021-03-27,56
43,2021-03-28,64
43,2021-03-29,61
43,2021-03-30,60
43,2021-03-31,59
43,2021-04-01,59
43,2021-04-02,59
43,2021-04-03,59
43,2021-04-04,42
43,2021-04-05,76
43,2021-04-06,73
43,2021-04-07,74
43,2021-04-08,76
43,2021-04-09,63
43,2021-04-10,63
43,2021-04-11,87
43,2021-04-12,95
43,2021-04-13,98
43,2021-04-14,95
43,2021-04-15,97
43,2021-04-16,100
43,2021-04-17,96
43,2021-04-18,107
43,2021-04-19,104
43,2021-04-20,99
43,2021-04-21,99
43,2021-04-22,102
43,2021-04-23,100
43,2021-04-24,100
43,2021-04-25,116
43,2021-04-26,120
43,2021-04-27,112
43,2021-04-28,112
43,2021-04-29,112
43,2021-04-30,108
43,2021-05-01,108
43,2021-05-02,123
43,2021-05-03,119
43,2021-05-04,118
43,2021-05-05,118
43,2021-05-06,122
43,2021-05-07,110
43,2021-05-08,110
43,2021-05-09,115
44,2020-08-19,42
44,2020-08-20,35
44,2020-08-21,38
44,2020-08-22,34
44,2020-08-23,37
44,2020-08-24,37
44,2020-08-25,36
44,2020-08-26,34
44,2020-08-27,30
44,2020-08-28,29
44,2020-08-29,30
44,2020-08-30,30
44,2020-08-31,37
44,2020-09-01,35
44,2020-09-02,38
44,2020-09-03,38
44,2020-09-04,37
44,2020-09-05,41
44,2020-09-06,39
44,2020-09-07,41
44,2020-09-08,50
44,2020-09-09,50
44,2020-09-10,52
44,2020-09-11,50
44,2020-09-12,52
44,2020-09-13,59
44,2020-09-14,55
44,2020-09-15,53
44,2020-09-16,57
44,2020-09-17,53
44,2020-09-18,58
44,2020-09-19,61
44,2020-09-20,61
44,2020-09-21,64
44,2020-09-22,78
44,2020-09-23,59
44,2020-09-24,58
44,2020-09-25,58
44,2020-09-26,65
44,2020-09-27,67
44,2020-09-28,62
44,2020-09-29,54
44,2020-09-30,56
44,2020-10-01,47
44,2020-10-02,39
44,2020-10-03,41
44,2020-10-04,43
44,2020-10-05,40
44,2020-10-06,38
44,2020-10-07,49
44,2020-10-08,43
44,2020-10-09,53
44,2020-10-10,51
44,2020-10-11,59
44,2020-10-12,67
44,2020-10-13,71
44,2020-10-14,66
44,2020-10-15,69
44,2020-10-16,62
44,2020-10-17,58
44,2020-10-18,67
44,2020-10-19,74
44,2020-10-20,77
44,2020-10-21,75
44,2020-10-22,74
44,2020-10-23,82
44,2020-10-24,88
44,2020-10-25,101
44,2020-10-26,106
44,2020-10-27,105
44,2020-10-28,106
44,2020-10-29,110
44,2020-10-30,110
44,2020-10-31,113
44,2020-11-01,116
44,2020-11-02,122
44,2020-11-03,129
44,2020-11-04,132
44,2020-11-05,120
44,2020-11-06,84
44,2020-11-07,88
44,2020-11-08,96
44,2020-11-09,97
44,2020-11-10,84
44,2020-11-11,82
44,2020-11-12,78
44,2020-11-13,76
44,2020-11-14,75
44,2020-11-15,86
44,2020-11-16,81
44,2020-11-17,75
44,2020-11-18,72
44,2020-11-19,65
44,2020-11-20,52
44,2020-11-21,58
44,2020-11-22,83
44,2020-11-23,75
44,2020-11-24,74
44,2020-11-25,66
44,2020-11-26,65
44,2020-11-27,65
44,2020-11-28,70
44,2020-11-29,74
44,2020-11-30,64
44,2020-12-01,64
44,2020-12-02,65
44,2020-12-03,64
44,2020-12-04,57
44,2020-12-05,54
44,2020-12-06,58
44,2020-12-07,60
44,2020-12-08,65
44,2020-12-09,64
44,2020-12-10,64
44,2020-12-11,56
44,2020-12-12,58
44,2020-12-13,58
44,2020-12-14,61
44,2020-12-15,54
44,2020-12-16,48
44,2020-12-17,50
44,2020-12-18,50
44,2020-12-19,44
44,2020-12-20,48
44,2020-12-21,46
44,2020-12-22,39
44,2020-12-23,38
44,2020-12-24,38
44,2020-12-25,42
44,2020-12-26,42
44,2020-12-27,46
44,2020-12-28,44
44,2020-12-29,36
44,2020-12-30,33
44,2020-12-31,33
44,2021-01-01,36
44,2021-01-02,34
44,2021-01-03,45
44,2021-01-04,87
44,2021-01-05,45
44,2021-01-06,42
44,2021-01-07,49
44,2021-01-08,54
44,2021-01-09,59
44,2021-01-10,63
44,2021-01-11,65
44,2021-01-12,72
44,2021-01-13,71
44,2021-01-14,61
44,2021-01-15,55
44,2021-01-16,73
44,2021-01-17,77
44,2021-01-18,82
44,2021-01-19,85
44,2021-01-20,83
44,2021-01-21,91
44,2021-01-22,107
44,2021-01-23,110
44,2021-01-24,117
44,2021-01-25,112
44,2021-01-26,116
44,2021-01-27,119
44,2021-01-28,123
44,2021-01-29,134
44,2021-01-30,135
44,2021-01-31,138
44,2021-02-01,132
44,2021-02-02,128
44,2021-02-03,128
44,2021-02-04,110
44,2021-02-05,110
44,2021-02-06,128
44,2021-02-07,134
44,2021-02-08,128
44,2021-02-09,121
44,2021-02-10,116
44,2021-02-11,119
44,2021-02-12,108
44,2021-02-13,108
44,2021-02-14,106
44,2021-02-15,92
44,2021-02-16,79
44,2021-02-17,72
44,2021-02-18,74
44,2021-02-19,62
44,2021-02-20,60
44,2021-02-21,65
44,2021-02-22,63
44,2021-02-23,46
44,2021-02-24,43
44,2021-02-25,43
44,2021-02-26,44
44,2021-02-27,45
44,2021-02-28,48
44,2021-03-01,49
44,2021-03-02,48
44,2021-03-03,33
44,2021-03-04,28
44,2021-03-05,26
44,2021-03-06,27
44,2021-03-07,27
44,2021-03-08,25
44,2021-03-09,26
44,2021-03-10,21
44,2021-03-11,19
44,2021-03-12,19
44,2021-03-13,19
44,2021-03-14,19
44,2021-03-15,18
44,2021-03-16,14
44,2021-03-17,10
44,2021-03-18,8
44,2021-03-19,10
44,2021-03-20,10
44,2021-03-21,11
44,2021-03-22,12
44,2021-03-23,13
44,2021-03-24,10
44,2021-03-25,8
44,2021-03-26,8
44,2021-03-27,8
44,2021-03-28,8
44,2021-03-29,8
44,2021-03-30,8
44,2021-03-31,9
44,2021-04-01,9
44,2021-04-02,8
44,2021-04-03,8
44,2021-04-04,9
44,2021-04-05,9
44,2021-04-06,9
44,2021-04-07,9
44,2021-04-08,8
44,2021-04-09,6
44,2021-04-10,6
44,2021-04-11,7
44,2021-04-12,8
44,2021-04-13,6
44,2021-04-14,9
44,2021-04-15,9
44,2021-04-16,10
44,2021-04-17,8
44,2021-04-18,9
44,2021-04-19,8
44,2021-04-20,4
44,2021-04-21,2
44,2021-04-22,3
44,2021-04-23,4
44,2021-04-24,4
44,2021-04-25,5
44,2021-04-26,6
44,2021-04-27,5
44,2021-04-28,6
44,2021-04-29,6
44,2021-04-30,6
44,2021-05-01,6
44,2021-05-02,8
44,2021-05-03,9
44,2021-05-04,11
44,2021-05-05,11
44,2021-05-06,12
44,2021-05-07,13
44,2021-05-08,13
44,2021-05-09,15
45,2020-08-19,44
45,2020-08-20,46
45,2020-08-21,48
45,2020-08-22,48
45,2020-08-23,64
45,2020-08-24,71
45,2020-08-25,76
45,2020-08-26,76
45,2020-08-27,83
45,2020-08-28,106
45,2020-08-29,106
45,2020-08-30,132
45,2020-08-31,136
45,2020-09-01,143
45,2020-09-02,160
45,2020-09-03,176
45,2020-09-04,165
45,2020-09-05,165
45,2020-09-06,201
45,2020-09-07,200
45,2020-09-08,211
45,2020-09-09,213
45,2020-09-10,217
45,2020-09-11,210
45,2020-09-12,210
45,2020-09-13,250
45,2020-09-14,259
45,2020-09-15,261
45,2020-09-16,257
45,2020-09-17,268
45,2020-09-18,275
45,2020-09-19,275
45,2020-09-20,286
45,2020-09-21,297
45,2020-09-22,307
45,2020-09-23,307
45,2020-09-24,320
45,2020-09-25,313
45,2020-09-26,313
45,2020-09-27,332
45,2020-09-28,314
45,2020-09-29,311
45,2020-09-30,321
45,2020-10-01,308
45,2020-10-02,303
45,2020-10-03,303
45,2020-10-04,327
45,2020-10-05,314
45,2020-10-06,300
45,2020-10-07,290
45,2020-10-08,280
45,2020-10-09,266
45,2020-10-10,266
45,2020-10-11,267
45,2020-10-12,328
45,2020-10-13,327
45,2020-10-14,340
45,2020-10-15,338
45,2020-10-16,353
45,2020-10-17,353
45,2020-10-18,375
45,2020-10-19,365
45,2020-10-20,381
45,2020-10-21,412
45,2020-10-22,423
45,2020-10-23,406
45,2020-10-24,406
45,2020-10-25,448
45,2020-10-26,436
45,2020-10-27,449
45,2020-10-28,480
45,2020-10-29,491
45,2020-10-30,490
45,2020-10-31,524
45,2020-11-01,558
45,2020-11-02,510
45,2020-11-03,505
45,2020-11-04,504
45,2020-11-05,470
45,2020-11-06,458
45,2020-11-07,456
45,2020-11-08,462
45,2020-11-09,453
45,2020-11-10,444
45,2020-11-11,443
45,2020-11-12,438
45,2020-11-13,390
45,2020-11-14,397
45,2020-11-15,429
45,2020-11-16,400
45,2020-11-17,380
45,2020-11-18,340
45,2020-11-19,345
45,2020-11-20,296
45,2020-11-21,291
45,2020-11-22,296
45,2020-11-23,273
45,2020-11-24,268
45,2020-11-25,259
45,2020-11-26,250
45,2020-11-27,254
45,2020-11-28,262
45,2020-11-29,268
45,2020-11-30,262
45,2020-12-01,256
45,2020-12-02,255
45,2020-12-03,241
45,2020-12-04,218
45,2020-12-05,223
45,2020-12-06,234
45,2020-12-07,228
45,2020-12-08,234
45,2020-12-09,250
45,2020-12-10,262
45,2020-12-11,260
45,2020-12-12,274
45,2020-12-13,280
45,2020-12-14,274
45,2020-12-15,266
45,2020-12-16,263
45,2020-12-17,256
45,2020-12-18,246
45,2020-12-19,246
45,2020-12-20,248
45,2020-12-21,244
45,2020-12-22,246
45,2020-12-23,212
45,2020-12-24,212
45,2020-12-25,217
45,2020-12-26,218
45,2020-12-27,231
45,2020-12-28,236
